source,label,timestamp
C1033848759,0,2023-10-10 01:23:51.249
C1014313887,0,2023-10-10 01:24:15.074
C1018153896,0,2023-10-10 01:24:26.599
C1027777422,0,2023-10-10 01:24:53.735
C1017469037,0,2023-10-10 01:24:54.703
C1000699316,0,2023-10-10 01:24:56.605
C1007790716,0,2023-10-10 01:25:15.259
C1018979501,0,2023-10-10 01:25:33.586
C1039035065,0,2023-10-10 01:25:56.114
C1014847580,0,2023-10-10 01:26:24.186
C1014347664,1,2023-10-10 01:26:52.996
C102010508,0,2023-10-10 01:27:24.861
C1037161656,0,2023-10-10 01:27:27.327
C1035581047,0,2023-10-10 01:28:18.406
C1038879380,0,2023-10-10 01:28:25.425
C1034685704,0,2023-10-10 01:28:43.230
C1038879380,0,2023-10-10 01:29:16.984
C102010508,0,2023-10-10 01:29:20.534
C1034685704,0,2023-10-10 01:29:23.876
C1032715879,0,2023-10-10 01:29:51.849
C1038879380,0,2023-10-10 01:30:07.322
C1000148617,0,2023-10-10 01:30:09.587
C1021409246,0,2023-10-10 01:31:10.091
C1035681921,0,2023-10-10 01:31:10.243
C103240070,0,2023-10-10 01:31:16.109
C1009080922,0,2023-10-10 01:31:24.132
C100045114,0,2023-10-10 01:32:04.325
C1035581047,0,2023-10-10 01:32:05.217
C1034685704,0,2023-10-10 01:32:08.136
C1038215695,1,2023-10-10 01:32:35.525
C1013199152,0,2023-10-10 01:32:41.310
C1010936270,0,2023-10-10 01:33:53.695
C1018153896,0,2023-10-10 01:33:58.760
C1014847580,0,2023-10-10 01:34:19.339
C1038277619,0,2023-10-10 01:34:24.524
C1005495267,0,2023-10-10 01:34:40.774
C1025104996,0,2023-10-10 01:35:27.732
C1005126300,0,2023-10-10 01:35:54.945
C1027777422,0,2023-10-10 01:37:35.760
C1031698099,0,2023-10-10 01:37:43.110
C1037161656,0,2023-10-10 01:37:48.040
C1004532392,0,2023-10-10 01:38:06.923
C1035681921,0,2023-10-10 01:38:15.506
C1020355960,0,2023-10-10 01:38:21.385
C103240070,0,2023-10-10 01:38:31.302
C102364766,0,2023-10-10 01:38:31.745
C1035681921,0,2023-10-10 01:38:41.526
C1009080922,0,2023-10-10 01:39:05.941
C1014347664,0,2023-10-10 01:39:07.089
C1032319289,0,2023-10-10 01:39:18.331
C102256008,0,2023-10-10 01:39:38.888
C102364766,0,2023-10-10 01:39:59.126
C1031698099,0,2023-10-10 01:40:05.415
C1037622786,0,2023-10-10 01:40:10.998
C1035681921,0,2023-10-10 01:40:15.861
C1022153336,0,2023-10-10 01:40:42.235
C1038733568,0,2023-10-10 01:40:48.374
C1005495267,0,2023-10-10 01:41:10.580
C1014010834,0,2023-10-10 01:41:20.906
C1004300450,0,2023-10-10 01:41:26.082
C1033736586,0,2023-10-10 01:41:39.675
C100992504,0,2023-10-10 01:41:59.211
C1009080922,0,2023-10-10 01:42:03.831
C1029994689,0,2023-10-10 01:42:09.020
C1029994689,0,2023-10-10 01:42:09.478
C1030975170,0,2023-10-10 01:42:38.481
C1022713215,0,2023-10-10 01:42:42.091
C1038722314,0,2023-10-10 01:43:04.930
C1005495267,0,2023-10-10 01:43:30.488
C1013313546,0,2023-10-10 01:44:18.091
C1038879380,0,2023-10-10 01:44:49.427
C10263180,0,2023-10-10 01:45:02.059
C1010936270,0,2023-10-10 01:45:46.980
C1002658784,0,2023-10-10 01:45:49.524
C1038722314,0,2023-10-10 01:45:58.554
C1017469037,0,2023-10-10 01:46:23.337
C1014783484,0,2023-10-10 01:46:31.745
C100045114,0,2023-10-10 01:46:36.170
C1011693897,0,2023-10-10 01:46:47.709
C1017469037,0,2023-10-10 01:47:14.089
C1005495267,0,2023-10-10 01:47:30.915
C1034685704,0,2023-10-10 01:47:36.298
C1032319289,0,2023-10-10 01:47:40.150
C1039035065,0,2023-10-10 01:47:48.275
C1033416330,0,2023-10-10 01:48:00.595
C1033416330,0,2023-10-10 01:48:35.494
C1002658784,0,2023-10-10 01:49:01.530
C1007572087,0,2023-10-10 01:49:11.090
C1017469037,0,2023-10-10 01:50:04.681
C1014847580,0,2023-10-10 01:50:14.470
C1007572087,0,2023-10-10 01:51:27.301
C1033848759,0,2023-10-10 01:52:03.315
C1017941602,0,2023-10-10 01:52:06.731
C102010508,0,2023-10-10 01:52:21.087
C1034685704,0,2023-10-10 01:52:37.188
C1031698099,0,2023-10-10 01:53:43.902
C1019071188,0,2023-10-10 01:53:45.175
C1035666255,0,2023-10-10 01:53:46.840
C102256008,0,2023-10-10 01:54:56.674
C1038879380,0,2023-10-10 01:55:11.037
C1033416330,0,2023-10-10 01:55:14.454
C1018653381,0,2023-10-10 01:55:20.230
C1035681921,0,2023-10-10 01:55:27.118
C1031698099,0,2023-10-10 01:55:27.680
C1000699316,0,2023-10-10 01:55:37.653
C1009080922,0,2023-10-10 01:55:39.201
C1033416330,0,2023-10-10 01:55:45.075
C1011693897,0,2023-10-10 01:56:20.133
C1019071188,0,2023-10-10 01:57:04.707
C1028995887,0,2023-10-10 01:57:11.089
C1010865894,0,2023-10-10 01:57:14.742
C1034685704,0,2023-10-10 01:57:38.038
C1031698099,0,2023-10-10 01:58:20.076
C1010936270,0,2023-10-10 01:58:22.205
C1037161656,0,2023-10-10 01:58:26.606
C1032319289,0,2023-10-10 01:59:08.632
C1018153896,0,2023-10-10 01:59:11.114
C1007790716,0,2023-10-10 01:59:42.229
C1004532392,0,2023-10-10 01:59:59.419
C1010865894,0,2023-10-10 02:00:22.299
C1014124305,0,2023-10-10 02:01:17.466
C1033848759,0,2023-10-10 02:01:29.564
C1033736586,0,2023-10-10 02:01:42.963
C1038733568,0,2023-10-10 02:01:55.455
C1007790716,0,2023-10-10 02:02:24.220
C10105795,0,2023-10-10 02:02:29.650
C1005126300,0,2023-10-10 02:02:50.610
C1018783569,0,2023-10-10 02:03:50.670
C1014313887,0,2023-10-10 02:03:57.031
C1022713215,0,2023-10-10 02:04:35.168
C1029994689,0,2023-10-10 02:04:46.445
C10105795,0,2023-10-10 02:05:07.678
C100992504,0,2023-10-10 02:05:13.118
C1005126300,0,2023-10-10 02:05:19.980
C1010865894,0,2023-10-10 02:06:30.903
C1010589026,0,2023-10-10 02:06:32.160
C1035581047,0,2023-10-10 02:06:46.545
C1005495267,0,2023-10-10 02:07:05.094
C1017469037,0,2023-10-10 02:07:15.143
C1035222482,0,2023-10-10 02:07:20.859
C1022153336,0,2023-10-10 02:07:36.190
C1033848759,0,2023-10-10 02:08:05.662
C1032319289,0,2023-10-10 02:08:29.475
C103240070,0,2023-10-10 02:09:07.534
C1013199152,0,2023-10-10 02:09:28.899
C1005126300,0,2023-10-10 02:09:46.535
C1032319289,0,2023-10-10 02:10:16.099
C1028143403,0,2023-10-10 02:10:37.194
C1007790716,0,2023-10-10 02:11:00.537
C1038722314,0,2023-10-10 02:11:03.137
C102256008,0,2023-10-10 02:11:20.114
C1014347664,0,2023-10-10 02:11:37.014
C1014783484,0,2023-10-10 02:11:45.321
C1014847580,0,2023-10-10 02:12:28.778
C1032715879,0,2023-10-10 02:12:42.122
C1032319289,0,2023-10-10 02:12:52.488
C1031698099,0,2023-10-10 02:12:59.872
C1037622786,0,2023-10-10 02:13:13.842
C10105795,0,2023-10-10 02:13:21.938
C10105795,0,2023-10-10 02:13:28.314
C1022530210,0,2023-10-10 02:13:31.212
C1022713215,0,2023-10-10 02:13:34.963
C1038879380,0,2023-10-10 02:13:57.788
C1035666255,0,2023-10-10 02:14:03.856
C1030484150,0,2023-10-10 02:14:45.899
C103240070,1,2023-10-10 02:14:46.265
C1010865894,0,2023-10-10 02:14:53.813
C1014847580,0,2023-10-10 02:15:09.702
C1009080922,0,2023-10-10 02:15:27.035
C1012876398,0,2023-10-10 02:15:54.831
C1011693897,0,2023-10-10 02:16:00.368
C103240070,0,2023-10-10 02:16:42.700
C1035666255,0,2023-10-10 02:17:09.837
C1036903280,0,2023-10-10 02:17:28.120
C1022713215,1,2023-10-10 02:17:59.353
C1004532392,0,2023-10-10 02:18:01.790
C1023803355,0,2023-10-10 02:18:24.748
C1004532392,0,2023-10-10 02:18:34.607
C1006176917,0,2023-10-10 02:18:36.636
C1035666255,0,2023-10-10 02:18:49.294
C1018153896,0,2023-10-10 02:18:56.135
C100992504,0,2023-10-10 02:19:27.107
C1030484150,0,2023-10-10 02:19:41.203
C100992504,0,2023-10-10 02:19:45.247
C1002759277,0,2023-10-10 02:19:54.882
C1018388493,0,2023-10-10 02:20:27.453
C1007572087,0,2023-10-10 02:20:58.088
C1036903280,0,2023-10-10 02:20:59.766
C1013199152,0,2023-10-10 02:21:25.530
C1038733568,0,2023-10-10 02:21:36.318
C1031698099,0,2023-10-10 02:21:37.948
C1014347664,1,2023-10-10 02:21:41.392
C1030484150,0,2023-10-10 02:21:51.806
C1035222482,0,2023-10-10 02:22:12.582
C1014010834,0,2023-10-10 02:22:18.943
C1014124305,0,2023-10-10 02:22:19.513
C1023803355,0,2023-10-10 02:22:45.445
C1038722314,0,2023-10-10 02:23:01.119
C1029994689,0,2023-10-10 02:23:10.766
C1035581047,0,2023-10-10 02:23:31.635
C1030975170,0,2023-10-10 02:23:31.769
C1014124305,0,2023-10-10 02:23:32.566
C1010589026,0,2023-10-10 02:23:33.019
C1017469037,0,2023-10-10 02:24:36.529
C1038733568,0,2023-10-10 02:24:36.678
C1010589026,0,2023-10-10 02:24:51.315
C1025104996,0,2023-10-10 02:25:07.025
C1010936270,0,2023-10-10 02:25:33.359
C1000148617,0,2023-10-10 02:25:35.385
C1035581047,0,2023-10-10 02:25:38.473
C1005126300,0,2023-10-10 02:26:09.488
C1018653381,0,2023-10-10 02:26:30.831
C1005495267,0,2023-10-10 02:26:48.904
C1002658784,0,2023-10-10 02:27:02.050
C1029994689,0,2023-10-10 02:27:06.818
C1035681921,0,2023-10-10 02:27:14.262
C1000699316,0,2023-10-10 02:27:14.791
C1014347664,0,2023-10-10 02:27:21.527
C1035681921,0,2023-10-10 02:27:34.072
C1021409246,0,2023-10-10 02:27:44.055
C1018979501,0,2023-10-10 02:28:00.381
C1038879380,0,2023-10-10 02:28:17.042
C1014347664,0,2023-10-10 02:28:33.497
C1007790716,0,2023-10-10 02:28:44.664
C1018783569,0,2023-10-10 02:28:45.253
C1014847580,0,2023-10-10 02:28:47.895
C1007572087,0,2023-10-10 02:29:39.771
C1014847580,0,2023-10-10 02:30:13.776
C1022713215,0,2023-10-10 02:30:27.064
C1017469037,0,2023-10-10 02:30:28.618
C1004300450,0,2023-10-10 02:30:29.358
C1018653381,0,2023-10-10 02:30:30.433
C1025104996,0,2023-10-10 02:30:32.826
C1032319289,0,2023-10-10 02:30:42.361
C1022530210,0,2023-10-10 02:31:06.203
C1039390058,0,2023-10-10 02:31:14.323
C1004109477,0,2023-10-10 02:31:15.542
C1017469037,0,2023-10-10 02:31:33.747
C1038733568,0,2023-10-10 02:31:34.635
C10105795,0,2023-10-10 02:31:37.784
C1017469037,0,2023-10-10 02:31:49.178
C1005126300,0,2023-10-10 02:31:56.584
C10263180,0,2023-10-10 02:32:11.636
C1039035065,0,2023-10-10 02:32:17.554
C1014847580,0,2023-10-10 02:32:25.716
C1011693897,0,2023-10-10 02:32:45.791
C103240070,0,2023-10-10 02:32:51.786
C1022713215,0,2023-10-10 02:33:27.380
C1033848759,0,2023-10-10 02:33:55.695
C102364766,0,2023-10-10 02:34:21.577
C1014010834,0,2023-10-10 02:34:29.165
C1019071188,0,2023-10-10 02:34:38.234
C102364766,0,2023-10-10 02:34:41.454
C1030484150,0,2023-10-10 02:35:16.816
C1021409246,0,2023-10-10 02:35:23.566
C1019071188,0,2023-10-10 02:35:25.187
C1018783569,0,2023-10-10 02:35:54.595
C1035666255,0,2023-10-10 02:36:06.873
C1007790716,0,2023-10-10 02:36:15.968
C1006176917,0,2023-10-10 02:36:16.211
C1018153896,0,2023-10-10 02:36:22.343
C1035681921,0,2023-10-10 02:36:48.591
C1014847580,0,2023-10-10 02:36:52.309
C1025104996,0,2023-10-10 02:36:52.872
C103240070,0,2023-10-10 02:37:32.364
C1032319289,0,2023-10-10 02:37:32.414
C1018153896,0,2023-10-10 02:37:34.114
C1004109477,0,2023-10-10 02:37:36.528
C1038722314,0,2023-10-10 02:37:42.334
C1038733568,0,2023-10-10 02:37:48.066
C1037622786,0,2023-10-10 02:37:52.518
C1038733568,0,2023-10-10 02:37:54.278
C1008918174,0,2023-10-10 02:38:22.833
C1038733568,0,2023-10-10 02:39:14.992
C1033848759,0,2023-10-10 02:39:28.417
C1010589026,0,2023-10-10 02:39:43.006
C100992504,0,2023-10-10 02:40:38.545
C1018388493,0,2023-10-10 02:41:10.967
C1039390058,0,2023-10-10 02:41:42.449
C1039390058,0,2023-10-10 02:42:18.048
C1018388493,0,2023-10-10 02:42:42.884
C1019678929,0,2023-10-10 02:43:32.507
C102364766,0,2023-10-10 02:43:40.685
C1038996959,0,2023-10-10 02:44:05.064
C1014847580,0,2023-10-10 02:44:15.834
C102364766,0,2023-10-10 02:44:18.604
C1007790716,0,2023-10-10 02:44:21.142
C1031698099,0,2023-10-10 02:44:31.825
C1022713215,0,2023-10-10 02:44:42.357
C1014124305,0,2023-10-10 02:44:54.175
C1017469037,0,2023-10-10 02:44:57.428
C1017941602,0,2023-10-10 02:45:03.647
C1030484150,0,2023-10-10 02:45:14.450
C1037161656,0,2023-10-10 02:45:26.428
C1004109477,0,2023-10-10 02:45:42.323
C1006176917,0,2023-10-10 02:45:50.552
C1035666255,0,2023-10-10 02:45:53.080
C1005806982,1,2023-10-10 02:46:00.292
C1004109477,0,2023-10-10 02:46:03.601
C1000699316,0,2023-10-10 02:46:11.738
C1010865894,0,2023-10-10 02:46:26.486
C1035681921,0,2023-10-10 02:46:30.712
C1014847580,0,2023-10-10 02:46:34.382
C1023803355,0,2023-10-10 02:46:36.446
C102010508,0,2023-10-10 02:46:48.794
C103240070,0,2023-10-10 02:46:56.909
C1038277619,0,2023-10-10 02:47:32.172
C1011693897,0,2023-10-10 02:48:16.026
C1004300450,0,2023-10-10 02:48:38.122
C1005126300,0,2023-10-10 02:49:10.717
C1006176917,0,2023-10-10 02:49:12.522
C1025104996,0,2023-10-10 02:49:15.425
C1020355960,0,2023-10-10 02:49:18.432
C1035666255,0,2023-10-10 02:49:20.328
C1019071188,0,2023-10-10 02:49:27.313
C1039035065,0,2023-10-10 02:49:38.158
C1020355960,0,2023-10-10 02:50:59.930
C1018153896,0,2023-10-10 02:51:03.835
C1038996959,0,2023-10-10 02:51:26.875
C1037161656,0,2023-10-10 02:51:27.172
C1029994689,0,2023-10-10 02:52:36.396
C10105795,0,2023-10-10 02:52:38.228
C1014347664,0,2023-10-10 02:52:43.624
C1038733568,0,2023-10-10 02:52:43.649
C1008918174,0,2023-10-10 02:52:46.450
C1035666255,0,2023-10-10 02:52:49.177
C1028143403,0,2023-10-10 02:53:17.225
C1018388493,0,2023-10-10 02:53:41.206
C1032319289,0,2023-10-10 02:53:57.276
C1038722314,0,2023-10-10 02:54:08.944
C1011693897,0,2023-10-10 02:54:54.031
C1038329920,0,2023-10-10 02:55:02.486
C1005495267,0,2023-10-10 02:55:17.960
C1034685704,0,2023-10-10 02:55:51.504
C102010508,0,2023-10-10 02:55:53.093
C1005126300,0,2023-10-10 02:55:58.701
C1010589026,0,2023-10-10 02:56:21.902
C1037622786,0,2023-10-10 02:56:49.439
C1038329920,0,2023-10-10 02:57:08.507
C1022153336,0,2023-10-10 02:57:38.759
C1025104996,0,2023-10-10 02:57:47.817
C1038733568,0,2023-10-10 02:58:08.035
C102010508,0,2023-10-10 02:58:21.240
C1014313887,0,2023-10-10 02:58:21.608
C1010865894,0,2023-10-10 02:58:23.836
C1033736586,0,2023-10-10 02:58:24.863
C102364766,0,2023-10-10 02:58:29.944
C1023694383,0,2023-10-10 02:58:34.257
C1014847580,0,2023-10-10 02:58:34.602
C1025104996,0,2023-10-10 02:59:11.658
C1014847580,0,2023-10-10 02:59:30.621
C100992504,0,2023-10-10 02:59:31.469
C1014347664,0,2023-10-10 02:59:39.191
C1033848759,0,2023-10-10 03:00:29.788
C1004300450,0,2023-10-10 03:00:31.517
C1031698099,0,2023-10-10 03:00:37.760
C1018783569,0,2023-10-10 03:01:02.034
C1010589026,0,2023-10-10 03:01:03.491
C1028995887,0,2023-10-10 03:01:16.807
C1035581047,0,2023-10-10 03:01:57.832
C1007572087,0,2023-10-10 03:02:06.056
C100045114,0,2023-10-10 03:02:06.143
C1018783569,0,2023-10-10 03:02:27.628
C1020192133,0,2023-10-10 03:02:51.582
C1014847580,0,2023-10-10 03:03:00.029
C1039390058,0,2023-10-10 03:03:08.966
C10105795,0,2023-10-10 03:03:24.823
C1038879380,0,2023-10-10 03:03:32.289
C1038277619,1,2023-10-10 03:03:32.552
C1018153896,0,2023-10-10 03:03:32.646
C1032319289,0,2023-10-10 03:03:43.977
C1035681921,0,2023-10-10 03:04:26.883
C1018388493,0,2023-10-10 03:04:28.210
C1017941602,0,2023-10-10 03:05:15.141
C1007790716,0,2023-10-10 03:05:59.085
C1035681921,0,2023-10-10 03:06:06.685
C1022153336,0,2023-10-10 03:06:08.520
C1031698099,0,2023-10-10 03:06:16.467
C1020355960,0,2023-10-10 03:06:49.098
C1006176917,0,2023-10-10 03:07:41.917
C1005495267,0,2023-10-10 03:08:12.311
C1011693897,0,2023-10-10 03:08:20.819
C102364766,0,2023-10-10 03:08:39.464
C1038733568,0,2023-10-10 03:08:47.794
C1022153336,0,2023-10-10 03:08:58.928
C1014313887,0,2023-10-10 03:09:36.055
C100992504,0,2023-10-10 03:09:38.465
C1039390058,0,2023-10-10 03:09:45.023
C1014124305,0,2023-10-10 03:09:58.195
C100992504,0,2023-10-10 03:10:32.350
C1018153896,0,2023-10-10 03:10:41.899
C100992504,0,2023-10-10 03:10:48.885
C1018653381,0,2023-10-10 03:11:21.762
C1018153896,0,2023-10-10 03:11:29.791
C1034685704,0,2023-10-10 03:11:44.875
C1028143403,0,2023-10-10 03:11:45.585
C1039035065,0,2023-10-10 03:12:35.285
C10263180,0,2023-10-10 03:12:36.205
C1007572087,0,2023-10-10 03:13:01.320
C1019678929,0,2023-10-10 03:13:35.181
C1033848759,0,2023-10-10 03:13:53.438
C1028143403,0,2023-10-10 03:14:11.140
C1020355960,0,2023-10-10 03:14:23.624
C1004532392,0,2023-10-10 03:14:47.310
C1018153896,0,2023-10-10 03:15:04.894
C1000699316,0,2023-10-10 03:15:37.713
C1019071188,0,2023-10-10 03:16:14.271
C1014783484,0,2023-10-10 03:16:29.121
C1039390058,0,2023-10-10 03:16:32.485
C1023694383,0,2023-10-10 03:16:57.997
C1035581047,0,2023-10-10 03:17:03.609
C1004300450,0,2023-10-10 03:17:46.522
C1035681921,0,2023-10-10 03:18:11.324
C1013313546,0,2023-10-10 03:18:32.710
C1006176917,0,2023-10-10 03:18:48.062
C1013313546,0,2023-10-10 03:18:48.063
C1005495267,0,2023-10-10 03:19:00.313
C1035681921,0,2023-10-10 03:19:28.926
C1018388493,0,2023-10-10 03:19:29.832
C1005126300,0,2023-10-10 03:19:37.279
C1010865894,0,2023-10-10 03:20:24.133
C103240070,0,2023-10-10 03:20:37.847
C1007790716,0,2023-10-10 03:20:37.954
C1005126300,0,2023-10-10 03:21:05.056
C1004300450,0,2023-10-10 03:21:08.005
C1022153336,0,2023-10-10 03:21:08.884
C1038996959,0,2023-10-10 03:21:09.436
C1038329920,0,2023-10-10 03:21:31.744
C1034685704,0,2023-10-10 03:21:41.476
C1035681921,0,2023-10-10 03:21:49.531
C1022713215,0,2023-10-10 03:21:55.590
C1035681921,0,2023-10-10 03:21:59.444
C1035222482,0,2023-10-10 03:22:06.973
C1005495267,0,2023-10-10 03:22:13.056
C1010865894,0,2023-10-10 03:22:30.836
C1001065306,1,2023-10-10 03:23:18.192
C1018783569,0,2023-10-10 03:23:24.771
C1038733568,0,2023-10-10 03:23:33.453
C100045114,0,2023-10-10 03:23:47.163
C102256008,0,2023-10-10 03:23:47.658
C1033736586,0,2023-10-10 03:23:51.591
C1035222482,0,2023-10-10 03:24:09.094
C1005126300,0,2023-10-10 03:24:11.460
C1010865894,0,2023-10-10 03:24:47.613
C1030484150,0,2023-10-10 03:25:04.956
C1021409246,0,2023-10-10 03:25:08.509
C1035222482,0,2023-10-10 03:25:39.932
C1013313546,0,2023-10-10 03:25:47.321
C1028143403,0,2023-10-10 03:26:03.115
C1038329920,0,2023-10-10 03:26:47.919
C1037161656,0,2023-10-10 03:27:21.922
C1022530210,0,2023-10-10 03:27:38.955
C1020355960,0,2023-10-10 03:27:55.278
C1006176917,0,2023-10-10 03:28:37.930
C1038879380,0,2023-10-10 03:28:39.003
C1020192133,0,2023-10-10 03:29:12.281
C1037622786,0,2023-10-10 03:29:21.673
C1018388493,0,2023-10-10 03:29:33.453
C1010589026,0,2023-10-10 03:29:37.117
C100992504,0,2023-10-10 03:29:50.661
C1017469037,0,2023-10-10 03:29:55.053
C1000699316,0,2023-10-10 03:30:00.510
C1038329920,0,2023-10-10 03:30:22.671
C1006176917,0,2023-10-10 03:31:33.273
C1038329920,0,2023-10-10 03:31:41.793
C1013313546,0,2023-10-10 03:31:46.405
C1034685704,0,2023-10-10 03:31:59.333
C1014313887,0,2023-10-10 03:32:05.084
C1023694383,0,2023-10-10 03:32:46.698
C1014124305,0,2023-10-10 03:32:48.310
C1035222482,0,2023-10-10 03:33:25.688
C1025104996,0,2023-10-10 03:33:31.665
C1014783484,0,2023-10-10 03:33:52.977
C1035681921,0,2023-10-10 03:34:20.155
C1014847580,0,2023-10-10 03:34:25.485
C102256008,0,2023-10-10 03:35:16.728
C1023694383,0,2023-10-10 03:35:46.479
C1035222482,0,2023-10-10 03:36:16.388
C100992504,0,2023-10-10 03:36:37.494
C1038722314,0,2023-10-10 03:37:12.200
C1037161656,0,2023-10-10 03:37:14.683
C1037161656,0,2023-10-10 03:37:15.808
C1010936270,0,2023-10-10 03:37:47.553
C1010936270,0,2023-10-10 03:37:50.708
C1023803355,0,2023-10-10 03:38:06.212
C1014010834,0,2023-10-10 03:38:26.306
C1028143403,0,2023-10-10 03:40:27.980
C1010589026,0,2023-10-10 03:40:59.025
C1023803355,0,2023-10-10 03:41:08.172
C1018979501,0,2023-10-10 03:41:13.702
C1033848759,0,2023-10-10 03:41:21.913
C1018653381,0,2023-10-10 03:41:35.853
C1013313546,0,2023-10-10 03:41:51.140
C1019071188,0,2023-10-10 03:41:54.581
C1004532392,0,2023-10-10 03:42:02.139
C1002658784,0,2023-10-10 03:42:07.780
C1019071188,0,2023-10-10 03:43:27.459
C1020192133,0,2023-10-10 03:43:37.414
C1027777422,0,2023-10-10 03:43:53.032
C1038722314,0,2023-10-10 03:44:40.557
C1022713215,0,2023-10-10 03:45:01.770
C1014313887,0,2023-10-10 03:45:33.982
C1018653381,0,2023-10-10 03:45:49.581
C1000699316,0,2023-10-10 03:46:11.667
C1028143403,0,2023-10-10 03:46:16.299
C1038329920,0,2023-10-10 03:46:23.320
C1030975170,0,2023-10-10 03:46:33.189
C1030484150,0,2023-10-10 03:47:36.258
C1028143403,0,2023-10-10 03:47:36.952
C1030975170,0,2023-10-10 03:48:01.895
C1007790716,0,2023-10-10 03:48:02.949
C1005495267,0,2023-10-10 03:48:07.725
C1035666255,0,2023-10-10 03:48:22.362
C1007572087,0,2023-10-10 03:48:54.227
C1023694383,0,2023-10-10 03:49:00.826
C1013313546,0,2023-10-10 03:49:33.998
C1005495267,0,2023-10-10 03:50:07.707
C1014313887,0,2023-10-10 03:50:20.007
C1035666255,0,2023-10-10 03:50:23.587
C102364766,0,2023-10-10 03:51:49.561
C1023803355,0,2023-10-10 03:51:55.606
C10105795,0,2023-10-10 03:52:24.173
C1035681921,0,2023-10-10 03:52:32.492
C1032715879,0,2023-10-10 03:53:48.344
C1039748502,0,2023-10-10 03:53:54.573
C1031698099,0,2023-10-10 03:53:56.778
C1025104996,0,2023-10-10 03:54:17.283
C1014010834,0,2023-10-10 03:54:24.805
C1011693897,0,2023-10-10 03:54:30.274
C1020355960,0,2023-10-10 03:54:53.876
C1025104996,0,2023-10-10 03:54:58.386
C1007790716,0,2023-10-10 03:55:05.210
C1014783484,0,2023-10-10 03:55:05.379
C1039748502,0,2023-10-10 03:55:22.082
C1031698099,0,2023-10-10 03:55:30.505
C1023694383,0,2023-10-10 03:55:44.531
C1007790716,0,2023-10-10 03:55:50.269
C1023694383,0,2023-10-10 03:55:56.133
C1032715879,0,2023-10-10 03:56:20.892
C1031698099,0,2023-10-10 03:56:29.574
C1038722314,0,2023-10-10 03:56:56.685
C1007790716,0,2023-10-10 03:57:36.834
C1038733568,0,2023-10-10 03:57:48.354
C1010865894,0,2023-10-10 03:57:56.250
C1019071188,0,2023-10-10 03:57:57.212
C1001065306,0,2023-10-10 03:58:10.355
C1010936270,0,2023-10-10 03:58:35.495
C1039035065,0,2023-10-10 03:58:39.338
C1023803355,0,2023-10-10 03:58:55.301
C1019071188,0,2023-10-10 03:59:21.262
C1025104996,0,2023-10-10 03:59:22.161
C1007572087,0,2023-10-10 03:59:23.444
C1021409246,0,2023-10-10 03:59:30.290
C1032319289,0,2023-10-10 03:59:33.894
C1007790716,0,2023-10-10 03:59:42.103
C1039748502,0,2023-10-10 04:00:05.801
C1002759277,0,2023-10-10 04:00:46.547
C100045114,0,2023-10-10 04:01:05.501
C1002759277,0,2023-10-10 04:01:09.608
C1021409246,0,2023-10-10 04:01:13.641
C1035581047,0,2023-10-10 04:01:15.703
C1007790716,0,2023-10-10 04:01:24.636
C1035222482,0,2023-10-10 04:01:28.410
C1035681921,0,2023-10-10 04:01:44.827
C1013313546,0,2023-10-10 04:01:54.656
C1019071188,0,2023-10-10 04:02:30.223
C1025104996,0,2023-10-10 04:02:44.052
C1027777422,0,2023-10-10 04:03:24.122
C1014847580,0,2023-10-10 04:03:32.639
C1018653381,0,2023-10-10 04:03:39.331
C103240070,0,2023-10-10 04:03:50.689
C1037622786,0,2023-10-10 04:03:54.510
C1011693897,0,2023-10-10 04:03:57.257
C1005495267,0,2023-10-10 04:04:15.533
C1011693897,0,2023-10-10 04:04:15.808
C1038879380,0,2023-10-10 04:04:34.430
C1007572087,0,2023-10-10 04:04:59.249
C1031698099,0,2023-10-10 04:05:02.323
C1029994689,0,2023-10-10 04:05:03.457
C1037622786,0,2023-10-10 04:05:04.862
C1039035065,0,2023-10-10 04:05:27.944
C1035222482,0,2023-10-10 04:05:29.356
C1032715879,0,2023-10-10 04:05:40.767
C1032319289,1,2023-10-10 04:05:45.959
C1005126300,0,2023-10-10 04:05:48.266
C103240070,0,2023-10-10 04:05:59.765
C102010508,0,2023-10-10 04:06:30.660
C1011693897,0,2023-10-10 04:06:47.364
C1022153336,0,2023-10-10 04:06:57.391
C10263180,0,2023-10-10 04:07:26.857
C1038215695,1,2023-10-10 04:07:48.330
C1030975170,0,2023-10-10 04:07:55.349
C1013199152,0,2023-10-10 04:08:28.666
C1038722314,0,2023-10-10 04:08:53.026
C1014124305,0,2023-10-10 04:09:13.447
C1031698099,0,2023-10-10 04:09:18.911
C1010936270,0,2023-10-10 04:09:22.856
C1010589026,0,2023-10-10 04:09:25.507
C1034685704,0,2023-10-10 04:09:36.155
C1035222482,0,2023-10-10 04:09:39.360
C1002759277,0,2023-10-10 04:10:02.720
C1038215695,0,2023-10-10 04:10:03.661
C1038879380,0,2023-10-10 04:10:09.184
C1034685704,0,2023-10-10 04:10:14.059
C1035581047,0,2023-10-10 04:10:17.815
C1007572087,0,2023-10-10 04:10:22.453
C1027777422,0,2023-10-10 04:10:48.816
C1038329920,0,2023-10-10 04:11:10.508
C1029994689,0,2023-10-10 04:11:47.224
C1033736586,0,2023-10-10 04:11:54.185
