timestamp,source,amount_avg_2h,amount_avg_12h,amount_avg_24h,amount_sum_2h,amount_sum_12h,amount_sum_24h,amount_count_2h,amount_count_12h,amount_count_24h,amount_max_2h,amount_max_12h,amount_max_24h,es_transportation_sum_14d,es_health_sum_14d,es_otherservices_sum_14d,es_food_sum_14d,es_hotelservices_sum_14d,es_barsandrestaurants_sum_14d,es_tech_sum_14d,es_sportsandtoys_sum_14d,es_wellnessandbeauty_sum_14d,es_hyper_sum_14d,es_fashion_sum_14d,es_home_sum_14d,es_contents_sum_14d,es_travel_sum_14d,es_leisure_sum_14d,age_mapped,step,age,gender_F,gender_M,zipcodeOri,zipMerchant,category_es_transportation,category_es_health,category_es_otherservices,category_es_food,category_es_hotelservices,category_es_barsandrestaurants,category_es_tech,category_es_sportsandtoys,category_es_wellnessandbeauty,category_es_hyper,category_es_fashion,category_es_home,category_es_contents,category_es_travel,category_es_leisure,amount,fraud,target,device,timestamp_hour,timestamp_day_of_week
2023-10-10 04:22:23.629912406,C1019678929,25.245000000000005,37.45,37.7175,50.49000000000001,749.0,905.22,2.0,20.0,24.0,29.12,227.19,227.19,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,123,4,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.37,0,M1823072687,c30919c55d594612b9ad087e4ab5982e,4,1
2023-10-10 04:22:26.118480624,C1022713215,20.69333333333333,70.86076923076924,70.86076923076924,62.08,2763.57,2763.57,3.0,39.0,39.0,32.18,1381.39,1381.39,28.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2,6,2,1,0,28007,28007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.16,0,M151143676,f2eb21b84ff340bf8410e133c33dfd87,4,1
2023-10-10 04:22:29.283732229,C1039035065,35.2875,32.80935483870967,36.10454545454545,141.15,1017.0899999999999,1191.4499999999998,4.0,31.0,33.0,51.38,184.03,184.03,25.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5,60,5,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.56,0,M1823072687,85cf95c59a4b46f6b7d9e9d9eb714573,4,1
2023-10-10 04:22:30.745961531,C1002658784,17.400000000000002,28.735217391304353,28.246250000000003,52.2,660.9100000000001,677.9100000000001,3.0,23.0,24.0,24.64,119.65,119.65,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,100,3,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.12,0,M348934600,232519df3ea045808dcaf7d961b40807,4,1
2023-10-10 04:22:41.695347611,C10105795,19.0775,28.628148148148153,27.032903225806454,76.31,772.9600000000002,838.0200000000001,4.0,27.0,31.0,40.19,94.37,94.37,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,32,4,0,1,28007,28007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.06,0,M151143676,b25a053faace460f8ac7d5511aa88593,4,1
2023-10-10 04:22:54.881362731,C100992504,33.69166666666667,29.583414634146344,30.612558139534887,202.15,1212.92,1316.3400000000001,6.0,41.0,43.0,58.82,124.53,124.53,32.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,56,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.12,0,M1823072687,cbdc39415c7a448f913c07614bf74744,4,1
2023-10-10 04:23:09.254034063,C1014124305,27.762,25.339062500000008,25.416571428571437,138.81,810.8500000000003,889.5800000000003,5.0,32.0,35.0,46.95,51.47,51.47,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,83,1,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.95,0,M348934600,eba6c26a79b7474a9af05f8cba04a59c,4,1
2023-10-10 04:23:12.842767135,C1007790716,39.03333333333333,26.217837837837838,28.002093023255828,351.29999999999995,970.06,1204.0900000000006,9.0,37.0,43.0,68.52,68.52,68.52,39.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,78,2,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.14,0,M1823072687,b08ba26f652e40c39efe19c83f6b55c5,4,1
2023-10-10 04:23:28.391263944,C1009080922,6.74,33.258709677419354,32.32117647058823,6.74,1031.02,1098.9199999999998,1.0,31.0,34.0,6.74,179.14,179.14,29.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,136,3,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74,0,M1823072687,7ed7cf17a8de4349854b57bf76868875,4,1
2023-10-10 04:23:38.983610930,C1032319289,70.6025,51.6625641025641,54.385,282.41,2014.8399999999997,2501.71,4.0,39.0,46.0,186.8,784.69,784.69,34.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,91,3,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.31,0,M1823072687,199b69d5e488407ba13d9f33e96c06cb,4,1
2023-10-10 04:23:40.328160673,C1022153336,40.54666666666667,33.41193548387096,32.44181818181817,243.28,1035.7699999999998,1070.5799999999997,6.0,31.0,33.0,143.07,150.91,150.91,28.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,115,5,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.54,0,M1823072687,7cd9f3621f874a89887923b44b96b6e5,4,1
2023-10-10 04:23:54.969001656,C10105795,16.044,27.74535714285715,26.310312500000002,80.22,776.8700000000001,841.9300000000001,5.0,28.0,32.0,40.19,94.37,94.37,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,86,4,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,M1823072687,2b61e3935fe24b759679aa8b61ab27be,4,1
2023-10-10 04:23:56.191418291,C1030484150,30.36,37.62085714285714,36.67216216216216,121.44,1316.7299999999998,1356.87,4.0,35.0,37.0,41.65,215.42,215.42,31.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,111,2,1,0,28007,28007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.14,0,M85975013,e19737fe133c490e811ee28f49aa0d9f,4,1
2023-10-10 04:23:57.434617884,C102010508,28.7175,29.784117647058817,29.552857142857135,114.87,1012.6599999999997,1034.3499999999997,4.0,34.0,35.0,43.74,75.61,75.61,31.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,121,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.74,0,M1823072687,0eb28d98409f40eab9f3c84b25569022,4,1
2023-10-10 04:24:42.748517748,C1037161656,24.2175,29.105624999999993,27.336388888888884,96.87,931.3799999999998,984.1099999999998,4.0,32.0,36.0,30.18,82.39,82.39,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,84,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.77,0,M348934600,adeee0038a2648258fe154474799633e,4,1
2023-10-10 04:24:46.113606589,C1033416330,34.34,44.629999999999995,43.077619047619045,34.34,803.3399999999999,904.63,1.0,18.0,21.0,34.34,323.65,323.65,16.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,55,3,0,1,28007,28007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.34,0,M151143676,a2bf5712f882440eb4be8bf6f8fa4265,4,1
2023-10-10 04:24:54.775338968,C1002658784,15.585,27.96041666666667,27.522000000000002,62.34,671.0500000000001,688.0500000000001,4.0,24.0,25.0,24.64,119.65,119.65,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,147,3,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14,0,M1823072687,9ca0e7b16ac243dab352d2af51595238,4,1
2023-10-10 04:25:10.420664412,C1030484150,31.85,37.6261111111111,36.70210526315789,159.25,1354.5399999999997,1394.6799999999998,5.0,36.0,38.0,41.65,215.42,215.42,32.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.81,0,M348934600,680b32edb5724f6485cd2e786cbce885,4,1
2023-10-10 04:25:24.716932122,C1023803355,18.387999999999998,26.15379310344828,24.920937500000004,91.94,758.4600000000002,797.4700000000001,5.0,29.0,32.0,36.4,95.39,95.39,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,54,4,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,0,M1823072687,691af3afe3794feea8a2fb45855d4a5a,4,1
2023-10-10 04:25:28.832263890,C1038722314,28.655,27.965135135135135,28.545714285714283,171.93,1034.71,1198.9199999999998,6.0,37.0,42.0,52.62,103.73,103.73,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,4,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,M348934600,fab7ff8d3c4c43678569af473301d2e3,4,1
2023-10-10 04:25:29.661912756,C1018153896,34.448,35.233333333333334,33.9054054054054,172.24,1162.7,1254.5,5.0,33.0,37.0,57.49,380.42,380.42,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,127,3,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.37,0,M348934600,269a956724314131b856fb3fea2a361c,4,1
2023-10-10 04:25:30.830616521,C1033416330,40.07,44.69157894736841,43.20136363636363,80.14,849.1399999999999,950.43,2.0,19.0,22.0,45.8,323.65,323.65,17.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,58,3,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8,0,M348934600,a2bf5712f882440eb4be8bf6f8fa4265,4,1
2023-10-10 04:25:32.738460716,C1018783569,34.7225,34.15692307692307,33.18838709677419,138.89,888.0799999999999,1028.84,4.0,26.0,31.0,42.75,72.2,72.2,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,65,2,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75,0,M1823072687,73bdcf0627aa4cc5b882f397cf0d1177,4,1
2023-10-10 04:25:55.570047826,C102364766,43.879999999999995,46.315806451612914,43.003333333333345,131.64,1435.7900000000004,1548.1200000000003,3.0,31.0,36.0,52.63,374.87,374.87,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,95,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.79,0,M348934600,665351db85614e94a8704e70ade846b9,4,1
2023-10-10 04:26:08.197651115,C1000148617,45.68,48.073750000000004,41.606500000000004,45.68,769.1800000000001,832.1300000000001,1.0,16.0,20.0,45.68,323.64,323.64,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,123,5,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.68,0,M348934600,ec3261cb469045fb8cb103c4f4604e6f,4,1
2023-10-10 04:26:18.336291407,C1010865894,61.574999999999996,37.75166666666667,36.679756097560976,369.45,1359.0600000000002,1503.8700000000001,6.0,36.0,41.0,173.39,173.39,173.39,34.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,139,1,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.39,0,M1823072687,4ede5c94b2ae4d16a749f1d1a0fe179e,4,1
2023-10-10 04:26:23.099459167,C1018783569,28.32,32.99222222222222,32.2359375,141.6,890.79,1031.55,5.0,27.0,32.0,42.75,72.2,72.2,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,114,2,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,M1823072687,c2ebfdd2fc894b78a5f7819779ae5774,4,1
2023-10-10 04:26:34.596602281,C1007572087,33.917142857142856,112.03299999999999,107.8,237.42000000000002,4481.32,4743.2,7.0,40.0,44.0,77.55,3329.24,3329.24,36.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2,134,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.26,0,M348934600,9f7a4c090b1d4e89938b27dc9b484f38,4,1
2023-10-10 04:26:47.201878567,C1018388493,20.28,32.735263157894735,32.11902439024391,81.12,1243.94,1316.88,4.0,38.0,41.0,43.13,113.95,113.95,38.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,2,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.13,0,M1823072687,3a2f2dac81a046d5a5b93df917b20b70,4,1
2023-10-10 04:26:51.854132485,C1038996959,36.025000000000006,34.08083333333334,31.61806451612903,72.05000000000001,817.94,980.16,2.0,24.0,31.0,48.59,76.35,76.35,27.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,53,2,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.46,0,M1823072687,98440f4dfc7449a4a3a2e4f9d6daf5f2,4,1
2023-10-10 04:27:04.074392728,C1020355960,30.521666666666672,32.2385,32.61829268292683,183.13000000000002,1289.54,1337.35,6.0,40.0,41.0,44.56,80.59,80.59,38.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,98,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0,M1823072687,623e30fbb70348f98d0e014155b732f9,4,1
2023-10-10 04:27:16.173934441,C102010508,24.178,29.105142857142848,28.89916666666666,120.89,1018.6799999999997,1040.3699999999997,5.0,35.0,36.0,43.74,75.61,75.61,32.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,48,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,0,M348934600,851a6854b7164de2b5cee2a8dbbfe5a1,4,1
2023-10-10 04:27:24.017447937,C1018783569,24.991666666666664,32.11214285714286,31.512121212121208,149.95,899.14,1039.8999999999999,6.0,28.0,33.0,42.75,72.2,72.2,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,84,2,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35,0,M1823072687,73bdcf0627aa4cc5b882f397cf0d1177,4,1
2023-10-10 04:27:34.568827352,C1028143403,22.795714285714286,34.844210526315784,34.01880952380952,159.57,1324.08,1428.79,7.0,38.0,42.0,51.92,265.65,265.65,33.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3,80,3,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61,0,M1823072687,cb1f6f7ba4a64ee19c0ec2eafc1f6209,4,1
2023-10-10 04:27:49.750782372,C1018388493,23.396,32.815384615384616,32.20809523809524,116.98,1279.8,1352.74,5.0,39.0,42.0,43.13,113.95,113.95,38.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,81,2,0,1,28007,28007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.86,0,M85975013,d5d2a40e9760492493f7396eafd1a542,4,1
2023-10-10 04:28:02.195980774,C1038722314,29.134285714285713,28.071578947368423,28.62627906976744,203.94,1066.72,1230.9299999999998,7.0,38.0,43.0,52.62,103.73,103.73,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.01,0,M348934600,fab7ff8d3c4c43678569af473301d2e3,4,1
2023-10-10 04:28:46.919431450,C1019678929,23.113333333333333,36.56428571428572,36.9628,69.34,767.85,924.07,3.0,21.0,25.0,29.12,227.19,227.19,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88,4,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.85,0,M348934600,c30919c55d594612b9ad087e4ab5982e,4,1
2023-10-10 04:28:47.128636334,C1033736586,28.36,27.692580645161293,27.450000000000003,85.08,858.47,988.2,3.0,31.0,36.0,37.58,59.48,59.48,32.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,125,4,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.04,0,M1823072687,30b269ae55984e5584f1dd5f642ac1a3,4,1
2023-10-10 04:29:41.454430414,C1023803355,21.540000000000003,26.525333333333336,25.29606060606061,129.24,795.7600000000001,834.7700000000001,6.0,30.0,33.0,37.3,95.39,95.39,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,113,4,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,0,M1823072687,846173051d3f4b2b8aa71397ddf63bc1,4,1
2023-10-10 04:29:52.725373586,C1014124305,31.131666666666664,26.025151515151524,26.04333333333334,186.79,858.8300000000003,937.5600000000003,6.0,33.0,36.0,47.98,51.47,51.47,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,127,1,0,1,28007,28007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47.98,0,M855959430,8da946ae1fa240ccac5ae0d86c48bc1a,4,1
2023-10-10 04:30:02.932971242,C1004300450,51.815,34.16264705882354,32.08902439024391,207.26,1161.5300000000002,1315.6500000000003,4.0,34.0,41.0,100.16,100.16,100.16,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,143,4,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.89,0,M1823072687,7a498132c2cf43898b97fd47a913c125,4,1
2023-10-10 04:30:34.463457330,C1007572087,32.34875,109.82170731707316,105.87933333333332,258.79,4502.69,4764.57,8.0,41.0,45.0,77.55,3329.24,3329.24,37.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2,57,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.37,0,M348934600,9f7a4c090b1d4e89938b27dc9b484f38,4,1
2023-10-10 04:30:38.734328339,C1032715879,28.968,35.44354838709677,34.4535294117647,144.84,1098.7499999999998,1171.4199999999998,5.0,31.0,34.0,48.64,92.25,92.25,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,72,3,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,M348934600,c2458859417041dcb5b585c84a092f1c,4,1
2023-10-10 04:30:47.784891547,C1038879380,34.772000000000006,30.13235294117647,30.89114285714286,173.86,1024.5,1081.19,5.0,34.0,35.0,46.77,63.02,63.02,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,67,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.52,0,M348934600,fafd586144d547e9b33805dcf8609dee,4,1
2023-10-10 04:31:06.228252219,C1038733568,23.5325,33.647586206896555,34.52483870967742,94.13,975.7800000000001,1070.27,4.0,29.0,31.0,35.44,81.15,81.15,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,37,2,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,M348934600,96c8bfabbeca46dda4d0a6d7a31f1213,4,1
2023-10-10 04:31:06.264290544,C1028143403,22.037499999999998,34.37974358974359,33.61674418604651,176.29999999999998,1340.81,1445.52,8.0,39.0,43.0,51.92,265.65,265.65,34.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3,8,3,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.73,0,M348934600,ee0a7489c8914a0499ec1fad10c305c0,4,1
2023-10-10 04:31:38.681290268,C1023803355,24.497142857142858,27.03225806451613,25.794411764705885,171.48000000000002,838.0000000000001,877.0100000000001,7.0,31.0,34.0,42.24,95.39,95.39,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.24,0,M348934600,846173051d3f4b2b8aa71397ddf63bc1,4,1
2023-10-10 04:31:46.227462746,C1007790716,37.05,26.033157894736842,27.802045454545468,370.49999999999994,989.26,1223.2900000000006,10.0,38.0,44.0,68.52,68.52,68.52,40.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,2,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,M348934600,b08ba26f652e40c39efe19c83f6b55c5,4,1
2023-10-10 04:32:22.979157106,C1004300450,45.891999999999996,33.82085714285715,31.85357142857144,229.45999999999998,1183.7300000000002,1337.8500000000004,5.0,35.0,42.0,100.16,100.16,100.16,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,48,4,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,0,M348934600,027ce8fec23e4e25988b6ce45df56e1c,4,1
2023-10-10 04:32:29.073141054,C1013313546,27.869,52.787272727272736,47.624473684210535,278.69,1741.9800000000002,1809.7300000000002,10.0,33.0,38.0,73.77,494.42,494.42,28.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,91,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.48,0,M348934600,84013f38a31c451197a1963d9bd88156,4,1
2023-10-10 04:33:18.197758043,C1008918174,20.810000000000002,56.02153846153846,47.247058823529414,41.620000000000005,728.28,803.2,2.0,13.0,17.0,40.09,196.89,196.89,10.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,81,3,1,0,28007,28007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.53,0,M1748431652,e6b346c56a1d4df8ad8ae7a244b1ceb3,4,1
2023-10-10 04:33:49.723288126,C1014347664,35.905,62.76,57.01564102564103,71.81,2071.08,2223.61,2.0,33.0,39.0,57.9,476.54,476.54,34.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,52,6,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.91,0,M348934600,166882ee4f8f4a678d3f5eafcd8eb46d,4,1
2023-10-10 04:34:22.290933845,C1022153336,39.691428571428574,33.44781249999999,32.50411764705881,277.84000000000003,1070.3299999999997,1105.1399999999996,7.0,32.0,34.0,143.07,150.91,150.91,29.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,67,5,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.56,0,M1823072687,33832bb8607545df97632a7ab02d69c4,4,1
2023-10-10 04:35:09.443242852,C1013313546,25.533636363636365,51.29882352941178,46.45923076923078,280.87,1744.1600000000003,1811.9100000000003,11.0,34.0,39.0,73.77,494.42,494.42,29.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,144,2,1,0,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,M1823072687,84013f38a31c451197a1963d9bd88156,4,1
2023-10-10 04:35:16.474530491,C1035666255,11.383333333333333,28.395483870967748,27.384848484848494,34.15,880.2600000000002,903.7000000000003,3.0,31.0,33.0,17.82,111.73,111.73,28.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,125,2,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04,0,M1823072687,7905580ee5ea4756b28399bff7e1e7b5,4,1
2023-10-10 04:35:40.378614490,C10105795,64.815,37.43241379310346,34.866666666666674,388.89,1085.5400000000002,1150.6000000000001,6.0,29.0,33.0,308.67,308.67,308.67,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,76,4,0,1,28007,28007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,308.67,0,M1053599405,c52538ca61d24407a44cc3dfcb05df78,4,1
2023-10-10 04:35:53.297257750,C1018783569,25.065714285714282,31.88448275862069,31.335588235294114,175.45999999999998,924.65,1065.4099999999999,7.0,29.0,34.0,42.75,72.2,72.2,31.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,95,2,0,1,28007,28007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.51,0,M1823072687,c2ebfdd2fc894b78a5f7819779ae5774,4,1
2023-10-10 04:35:55.992072688,C1035222482,19.827777777777776,28.68225806451613,29.231891891891895,178.45,889.1500000000001,1081.5800000000002,9.0,31.0,37.0,43.33,69.85,77.2,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,126,1,1,0,28007,28007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.02,0,M855959430,d45b0900ae9d4afb86a522e03fd994a7,4,1
